³ë¼±¹øÈ£,"?""»ç¿ë³â¿ù""",Ç¥ÁØ¹ö½ºÁ¤·ùÀåID,¹ö½ºÁ¤·ùÀåARS¹øÈ£,¿ª¸í,00½Ã½ÂÂ÷ÃÑ½Â°´¼ö,00½ÃÇÏÂ÷ÃÑ½Â°´¼ö,1½Ã½ÂÂ÷ÃÑ½Â°´¼ö,1½ÃÇÏÂ÷ÃÑ½Â°´¼ö,2½Ã½ÂÂ÷ÃÑ½Â°´¼ö,2½ÃÇÏÂ÷ÃÑ½Â°´¼ö,3½Ã½ÂÂ÷ÃÑ½Â°´¼ö,3½ÃÇÏÂ÷ÃÑ½Â°´¼ö,4½Ã½ÂÂ÷ÃÑ½Â°´¼ö,4½ÃÇÏÂ÷ÃÑ½Â°´¼ö,5½Ã½ÂÂ÷ÃÑ½Â°´¼ö,5½ÃÇÏÂ÷ÃÑ½Â°´¼ö,6½Ã½ÂÂ÷ÃÑ½Â°´¼ö,6½ÃÇÏÂ÷ÃÑ½Â°´¼ö,7½Ã½ÂÂ÷ÃÑ½Â°´¼ö,7½ÃÇÏÂ÷ÃÑ½Â°´¼ö,8½Ã½ÂÂ÷ÃÑ½Â°´¼ö,8½ÃÇÏÂ÷ÃÑ½Â°´¼ö,9½Ã½ÂÂ÷ÃÑ½Â°´¼ö,9½ÃÇÏÂ÷ÃÑ½Â°´¼ö,10½Ã½ÂÂ÷ÃÑ½Â°´¼ö,10½ÃÇÏÂ÷ÃÑ½Â°´¼ö,11½Ã½ÂÂ÷ÃÑ½Â°´¼ö,11½ÃÇÏÂ÷ÃÑ½Â°´¼ö,12½Ã½ÂÂ÷ÃÑ½Â°´¼ö,12½ÃÇÏÂ÷ÃÑ½Â°´¼ö,13½Ã½ÂÂ÷ÃÑ½Â°´¼ö,13½ÃÇÏÂ÷ÃÑ½Â°´¼ö,14½Ã½ÂÂ÷ÃÑ½Â°´¼ö,14½ÃÇÏÂ÷ÃÑ½Â°´¼ö,15½Ã½ÂÂ÷ÃÑ½Â°´¼ö,15½ÃÇÏÂ÷ÃÑ½Â°´¼ö,16½Ã½ÂÂ÷ÃÑ½Â°´¼ö,16½ÃÇÏÂ÷ÃÑ½Â°´¼ö,17½Ã½ÂÂ÷ÃÑ½Â°´¼ö,17½ÃÇÏÂ÷ÃÑ½Â°´¼ö,18½Ã½ÂÂ÷ÃÑ½Â°´¼ö,18½ÃÇÏÂ÷ÃÑ½Â°´¼ö,19½Ã½ÂÂ÷ÃÑ½Â°´¼ö,19½ÃÇÏÂ÷ÃÑ½Â°´¼ö,20½Ã½ÂÂ÷ÃÑ½Â°´¼ö,20½ÃÇÏÂ÷ÃÑ½Â°´¼ö,21½Ã½ÂÂ÷ÃÑ½Â°´¼ö,21½ÃÇÏÂ÷ÃÑ½Â°´¼ö,22½Ã½ÂÂ÷ÃÑ½Â°´¼ö,22½ÃÇÏÂ÷ÃÑ½Â°´¼ö,23½Ã½ÂÂ÷ÃÑ½Â°´¼ö,23½ÃÇÏÂ÷ÃÑ½Â°´¼ö,µî·ÏÀÏÀÚ
°­ºÏ10-1,201612,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,13,1,63,1,64,0,130,0,139,0,45,0,45,0,41,0,35,1,32,0,45,1,79,0,67,3,60,0,40,1,24,1,22,0,11,0,0,20170108
°­ºÏ10-1,201612,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,81,2,535,3,1446,2,1657,1,1228,4,302,0,295,0,277,1,214,2,224,2,199,0,447,1,361,2,382,2,159,6,96,0,75,3,56,0,0,20170108
°­ºÏ10-1,201612,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,7,33,127,157,288,308,478,380,333,320,214,171,227,98,392,138,324,131,315,139,516,110,968,220,782,136,1024,116,1078,65,1136,64,741,55,781,15,0,0,20170108
°­ºÏ10-1,201612,108900096,09631,±ú¼øÀÌ±è¹ä,0,0,0,0,0,0,0,0,0,0,5,0,30,1,95,0,171,14,82,4,53,7,38,1,67,5,69,4,64,6,63,5,113,7,83,6,91,14,106,12,128,15,101,7,191,13,0,0,20170108
°­ºÏ10-1,201612,108900091,09718,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,1,2,29,12,26,18,48,36,35,23,14,7,5,5,38,22,23,9,20,16,29,25,40,41,37,37,42,34,25,29,36,54,33,28,18,39,0,0,20170108
°­ºÏ10-1,201612,108900087,09769,°­ºÏ¹Ý¼®±³È¸,0,0,0,0,0,0,0,0,0,0,0,0,3,19,52,29,68,101,31,54,12,36,12,24,38,54,14,46,22,32,14,62,33,98,39,90,23,103,18,122,23,124,21,66,14,73,0,0,20170108
°­ºÏ10-1,201612,108900173,09775,ÈÇ¶ö¶óÄ¡Å²,0,0,0,0,0,0,0,0,0,0,4,1,21,40,10,41,24,155,24,90,18,51,12,58,16,76,34,88,22,65,38,74,52,144,45,158,36,170,27,150,32,130,36,99,27,86,0,0,20170108
°­ºÏ10-1,201612,108900079,09780,»ïÀÏ¾à±¹.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,9,0,27,18,50,28,86,97,80,55,48,28,73,27,87,46,192,64,147,36,202,67,260,96,254,96,217,113,142,120,117,79,208,94,151,77,0,0,20170108
°­ºÏ10-1,201612,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,14,1,21,3,9,11,8,6,5,18,12,9,7,21,8,20,15,16,27,15,20,9,12,9,18,12,23,3,25,0,0,20170108
°­ºÏ10-1,201612,108900070,09792,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,11,4,14,12,20,6,11,6,11,4,10,9,23,7,16,11,35,11,35,11,56,8,54,10,43,3,43,4,71,2,61,0,0,20170108
°­ºÏ10-1,201612,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,0,2,0,8,9,11,7,31,3,35,2,18,5,22,1,27,1,42,1,30,2,44,2,53,2,78,1,88,1,79,1,60,0,91,0,83,0,0,20170108
°­ºÏ10-1,201612,108900157,09806,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,1,4,0,8,3,32,4,136,8,81,4,44,3,40,4,38,4,112,4,71,3,107,7,125,3,174,6,181,1,154,2,92,0,180,0,134,0,0,20170108
°­ºÏ10-1,201612,108900159,09817,¿ù»ê½´ÆÛ,0,0,0,0,0,0,0,0,0,0,0,1,0,23,8,40,0,17,2,25,0,10,1,24,0,22,3,46,0,24,0,41,2,52,1,83,0,88,0,64,0,38,0,99,0,54,0,0,20170108
°­ºÏ10-1,201612,108900050,09824,Á¤Àººô¶ó,0,0,0,0,0,0,0,0,0,0,0,2,0,10,8,33,16,25,4,27,0,15,0,17,2,20,0,37,0,25,1,38,2,45,2,81,0,45,1,54,0,51,0,68,1,46,0,0,20170108
°­ºÏ10-1,201612,108900045,09830,»¡·¡°ñÀÔ±¸,0,0,0,0,0,0,0,0,0,0,6,4,13,4,327,33,309,38,119,56,7,35,13,41,5,40,14,93,9,89,16,137,37,144,44,209,18,190,8,191,1,146,9,206,5,176,0,3,20170108
°­ºÏ10-1,201612,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,0,0,0,0,0,0,0,0,0,0,2,0,3,47,18,47,9,9,9,1,9,0,10,2,10,3,25,2,10,4,22,13,35,9,36,7,30,3,51,0,21,0,32,1,33,0,1,20170108
°­ºÏ10-1,201611,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,6,0,33,2,3,0,1,0,0,0,4,2,0,1,7,1,10,0,14,1,46,4,1,0,7,0,5,0,13,3,5,1,3,2,1,2,0,1,20161208
°­ºÏ10-1,201611,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,12,0,90,1,3,0,4,0,8,0,54,4,50,2,38,3,38,2,36,3,39,1,10,1,3,1,13,0,22,3,25,1,13,0,9,1,0,0,20161208
°­ºÏ10-1,201611,108900156,09517,¸¶À»¹ö½º»ç¹«½Ç,0,0,0,0,0,0,0,0,0,0,2,0,11,1,0,0,2,0,6,0,23,6,11,6,8,1,7,3,14,1,8,13,1,1,0,0,0,1,7,0,8,0,7,2,4,1,0,0,20161208
°­ºÏ10-1,201611,108900141,09525,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,23,0,101,1,87,1,88,2,81,0,59,6,70,2,23,4,47,2,33,2,66,8,25,0,39,0,18,1,30,3,9,0,14,1,5,1,0,0,20161208
°­ºÏ10-1,201611,108900135,09532,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,5,0,38,0,40,0,41,6,52,1,45,1,50,4,21,4,12,2,17,1,35,1,3,0,17,0,21,2,8,5,5,0,4,0,2,0,0,0,20161208
°­ºÏ10-1,201611,108900128,09540,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,22,0,98,2,112,12,83,10,66,10,36,11,40,12,14,6,13,1,20,4,23,8,14,9,32,7,15,5,19,3,4,2,1,2,5,0,0,0,20161208
°­ºÏ10-1,201611,108900123,09548,»ï¾ç½ÃÀå.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,6,4,56,6,129,17,127,39,93,33,31,27,29,21,23,23,15,21,16,27,36,27,41,36,70,42,36,18,13,22,8,10,3,3,2,0,0,0,20161208
°­ºÏ10-1,201611,108900121,09554,»ï¾çºÎµ¿»ê,0,0,0,0,0,0,0,0,0,0,21,5,98,11,163,33,131,55,184,38,65,17,81,24,40,24,45,14,58,23,93,22,90,22,110,18,132,15,54,9,37,5,17,7,25,1,0,0,20161208
°­ºÏ10-1,201611,108900172,09561,»ï¾ç¿À°Å¸®,0,0,0,0,0,0,0,0,0,0,10,0,43,10,64,56,55,37,90,18,39,11,51,9,31,4,21,3,28,5,62,9,47,12,64,10,68,5,33,8,24,8,14,3,10,3,0,0,20161208
°­ºÏ10-1,201611,108900115,09569,±¸.»ï¾ç±ØÀå,0,0,0,0,0,0,0,0,0,0,22,11,80,30,95,64,55,85,95,39,29,21,37,14,24,7,10,12,29,7,20,16,27,20,35,19,31,19,14,4,16,16,7,13,6,7,0,0,20161208
°­ºÏ10-1,201611,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,7,0,63,0,90,0,105,3,131,4,35,0,37,0,31,0,30,0,32,3,41,3,61,2,72,2,40,1,29,0,26,0,14,1,12,0,0,20161208
°­ºÏ10-1,201611,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,91,2,544,1,1517,3,1681,3,1149,0,325,1,298,2,226,2,186,0,165,2,225,1,400,1,438,4,393,4,152,8,104,1,48,0,51,0,0,20161208
°­ºÏ10-1,201611,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,4,36,156,166,308,332,384,363,291,266,185,128,213,110,340,126,280,123,291,110,463,105,936,216,864,142,1114,121,1130,52,979,60,721,41,765,15,0,0,20161208
°­ºÏ10-1,201611,108900096,09631,±ú¼øÀÌ±è¹ä,0,0,0,0,0,0,0,0,0,0,5,0,35,0,129,2,157,3,70,3,54,0,33,1,69,1,50,4,41,5,69,2,101,5,102,5,108,10,104,8,144,10,106,5,124,11,0,0,20161208
°­ºÏ10-1,201611,108900091,09718,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,2,2,32,8,52,15,36,25,32,15,16,7,9,10,26,14,19,17,17,11,17,18,17,37,34,36,18,33,21,44,35,36,17,32,18,28,0,0,20161208
°­ºÏ10-1,201611,108900087,09769,°­ºÏ¹Ý¼®±³È¸,0,0,0,0,0,0,0,0,0,0,3,0,10,16,53,28,61,90,34,62,8,30,5,23,36,50,19,45,9,25,22,44,47,87,23,90,26,105,10,111,36,101,14,66,8,61,0,0,20161208
°­ºÏ10-1,201611,108900173,09775,ÈÇ¶ö¶óÄ¡Å²,0,0,0,0,0,0,0,0,0,0,7,0,15,43,17,53,30,140,31,76,18,58,11,48,11,68,21,64,27,70,23,99,53,151,37,162,37,208,33,167,26,132,30,107,30,65,0,0,20161208
°­ºÏ10-1,201611,108900079,09780,»ïÀÏ¾à±¹.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,3,0,30,23,86,20,85,84,75,62,74,25,52,22,60,40,115,61,150,35,160,68,235,99,245,79,211,139,131,126,120,54,179,102,111,61,0,0,20161208
°­ºÏ10-1,201611,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,8,4,9,4,9,5,8,6,6,12,15,14,14,11,13,18,20,11,17,10,18,27,20,15,16,8,31,8,23,0,0,20161208
°­ºÏ10-1,201611,108900070,09792,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,1,1,2,4,22,16,15,20,17,20,5,17,3,12,3,15,12,19,8,14,9,25,17,33,11,45,14,47,6,49,9,45,4,57,1,45,0,0,20161208
°­ºÏ10-1,201611,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,0,0,2,7,12,18,23,28,0,33,2,15,2,19,4,9,4,31,0,25,4,33,6,53,4,79,1,68,2,73,0,48,0,68,0,59,0,0,20161208
°­ºÏ10-1,201611,108900157,09806,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,0,2,0,13,6,48,5,86,8,96,3,54,6,28,1,39,3,85,9,60,0,80,4,116,2,159,2,162,4,185,0,87,3,196,0,126,0,0,20161208
°­ºÏ10-1,201611,108900159,09817,¿ù»ê½´ÆÛ,0,0,0,0,0,0,0,0,0,0,0,4,0,23,13,73,1,31,1,16,1,13,1,7,1,13,1,27,0,32,2,33,1,64,3,73,2,90,2,93,1,55,0,84,0,39,0,0,20161208
°­ºÏ10-1,201611,108900050,09824,Á¤Àººô¶ó,0,0,0,0,0,0,0,0,0,0,0,3,1,10,3,27,10,17,3,12,0,10,0,20,0,15,0,25,1,21,0,30,0,48,2,68,1,57,0,44,0,40,0,70,1,53,0,0,20161208
°­ºÏ10-1,201611,108900045,09830,»¡·¡°ñÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,2,10,10,387,36,275,34,127,41,9,38,13,32,6,28,12,72,8,70,11,89,26,178,59,236,24,199,9,224,7,137,8,211,2,163,0,0,20161208
°­ºÏ10-1,201611,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,0,0,0,0,0,0,0,0,0,0,0,1,4,36,10,49,5,16,18,1,13,0,8,1,9,1,19,0,10,7,22,7,38,8,25,7,37,1,53,0,18,3,40,0,21,0,0,20161208
°­ºÏ10-1,201611,108900160,09840,ÇâÃµ»çÀÔ±¸,0,0,0,0,0,0,0,0,0,0,1,3,3,8,81,82,44,63,12,38,7,25,2,21,5,24,7,38,8,35,5,34,2,53,7,97,7,80,8,81,5,60,6,71,1,53,0,0,20161208
°­ºÏ10-1,201611,108900161,09847,¹Ì¾çÁß°íµîÇÐ±³,0,0,0,0,0,0,0,0,0,0,0,3,0,10,1448,314,1224,194,633,53,7,42,2,49,4,32,0,58,1,105,73,111,375,203,401,266,156,259,4,170,0,146,1,167,0,156,0,7,20161208
°­ºÏ10-1,201611,108900029,09853,º®»ê¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,1,1,8,6,19,3,11,4,28,9,20,5,18,3,8,0,1,1,5,4,21,8,24,4,28,3,16,2,27,0,7,20161208
°­ºÏ10-1,201611,108000139,09227,¼Ö»ùÅÍ³Î,0,0,0,0,0,0,0,0,0,0,12,5,79,26,2,1,7,0,1,0,27,7,23,9,21,23,45,4,35,11,20,13,2,1,2,1,4,15,5,18,13,13,13,22,4,27,2,15,20161208
°­ºÏ10-1,201611,108900155,09864,SK¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,19,1,27,15,5,2,5,0,5,0,92,29,43,15,79,15,50,13,72,26,14,16,2,1,1,2,11,6,39,21,28,28,9,11,11,24,2,19,20161208
°­ºÏ10-1,201611,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,10,0,58,3,3,0,7,3,3,0,126,9,69,6,70,9,71,3,46,7,32,16,0,0,2,1,11,4,23,11,15,9,17,5,5,9,0,4,20161208
°­ºÏ10-1,201610,108900123,09548,»ï¾ç½ÃÀå.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,6,0,66,11,173,23,138,34,93,21,35,21,29,39,21,22,12,23,17,29,32,22,43,39,59,31,34,24,10,17,6,8,9,2,2,7,0,0,20161108
°­ºÏ10-1,201610,108900121,09554,»ï¾çºÎµ¿»ê,0,0,0,0,0,0,0,0,0,0,14,0,90,14,160,62,157,56,170,31,76,21,83,38,61,17,46,22,38,22,92,21,108,20,97,23,118,14,59,15,45,6,38,3,20,2,0,0,20161108
°­ºÏ10-1,201610,108900172,09561,»ï¾ç¿À°Å¸®,0,0,0,0,0,0,0,0,0,0,11,0,50,15,66,50,50,24,75,17,57,8,43,12,29,4,36,15,30,11,34,6,71,19,53,9,46,15,36,17,28,5,12,5,8,1,0,0,20161108
°­ºÏ10-1,201610,108900115,09569,±¸.»ï¾ç±ØÀå,0,0,0,0,0,0,0,0,0,0,11,10,64,27,96,67,72,61,100,45,24,14,42,12,19,7,32,6,22,11,21,18,35,28,27,24,44,13,15,9,11,9,8,6,3,5,0,0,20161108
°­ºÏ10-1,201610,108900163,09577,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,0,10,1,78,1,88,4,113,2,122,1,42,0,50,0,30,0,36,0,26,1,36,0,62,1,67,1,46,0,38,0,21,0,19,0,10,0,0,20161108
°­ºÏ10-1,201610,108900105,09586,¹Ì¾Æ¿ª6¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,0,92,3,628,4,1597,6,1561,2,1115,1,354,0,296,1,277,2,226,0,178,0,181,2,408,4,313,0,408,4,145,6,124,1,79,0,44,0,0,20161108
°­ºÏ10-1,201610,108900098,09594,¹Ì¾Æ¿ª7¹øÃâ±¸,0,0,0,0,0,0,0,0,0,0,7,22,145,224,282,291,361,302,311,243,227,169,206,95,405,121,300,115,279,96,471,79,966,193,870,134,1098,111,1042,58,1051,66,808,47,824,16,0,0,20161108
°­ºÏ10-1,201610,108900096,09631,±ú¼øÀÌ±è¹ä,0,0,0,0,0,0,0,0,0,0,8,1,34,1,114,0,156,3,81,1,35,1,35,0,51,3,68,2,53,3,67,2,88,3,72,11,108,13,123,12,131,12,103,11,69,6,0,0,20161108
°­ºÏ10-1,201610,108900091,09718,»ï¾ç½ÅÇù,0,0,0,0,0,0,0,0,0,0,1,6,25,6,44,6,34,28,40,15,15,12,15,10,28,12,27,19,22,8,23,21,50,50,27,47,23,50,17,45,29,55,22,28,11,24,0,0,20161108
°­ºÏ10-1,201610,108900087,09769,°­ºÏ¹Ý¼®±³È¸,0,0,0,0,0,0,0,0,0,0,5,1,11,27,41,31,35,75,22,53,10,38,9,24,29,43,11,26,21,33,30,61,50,109,41,91,21,100,16,103,40,87,21,63,7,63,0,0,20161108
°­ºÏ10-1,201610,108900173,09775,ÈÇ¶ö¶óÄ¡Å²,0,0,0,0,0,0,0,0,0,0,9,0,11,26,12,48,27,106,31,109,23,54,14,59,24,72,30,89,19,60,33,73,53,146,47,136,55,162,35,132,24,113,24,112,38,87,0,0,20161108
°­ºÏ10-1,201610,108900079,09780,»ïÀÏ¾à±¹.·Ôµ¥¸¶Æ®,0,0,0,0,0,0,0,0,0,0,0,3,37,9,73,27,81,78,88,72,79,28,60,29,89,30,138,58,125,52,151,61,262,100,289,101,209,113,151,112,100,59,214,97,129,61,0,0,20161108
°­ºÏ10-1,201610,108900075,09786,»ï¾ç½ÃÀå,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,3,19,8,7,3,11,6,3,4,10,19,5,12,6,8,7,15,18,26,14,20,16,18,20,9,16,21,26,3,14,0,0,20161108
°­ºÏ10-1,201610,108900070,09792,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,15,9,16,14,24,2,12,2,9,3,8,1,27,3,14,5,23,19,38,14,53,9,32,9,56,8,36,12,62,10,48,0,0,20161108
°­ºÏ10-1,201610,108900065,09799,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,16,11,19,4,39,2,31,1,11,0,21,4,35,2,34,1,42,0,57,1,83,0,73,2,91,0,62,0,95,3,66,0,0,20161108
°­ºÏ10-1,201610,108900157,09806,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,0,1,0,12,52,45,20,100,7,85,2,55,5,26,4,36,1,103,3,65,6,75,6,140,6,195,1,166,2,181,2,113,4,204,2,117,0,0,20161108
°­ºÏ10-1,201610,108900159,09817,¿ù»ê½´ÆÛ,0,0,0,0,0,0,0,0,0,0,0,1,0,24,27,82,0,27,4,21,0,12,0,13,1,17,2,36,2,18,3,46,4,56,2,85,0,82,0,78,1,60,1,82,0,52,0,0,20161108
°­ºÏ10-1,201610,108900050,09824,Á¤Àººô¶ó,0,0,0,0,0,0,0,0,0,0,0,2,0,19,8,19,11,18,0,19,0,20,0,17,0,22,0,37,0,22,1,32,0,41,2,66,2,56,0,42,0,50,0,80,2,60,0,0,20161108
°­ºÏ10-1,201610,108900045,09830,»¡·¡°ñÀÔ±¸,0,0,0,0,0,0,0,0,0,0,1,2,18,9,341,52,270,30,106,42,12,39,8,49,9,47,14,82,6,72,24,110,36,147,54,245,15,209,5,212,9,160,13,249,3,167,0,0,20161108
°­ºÏ10-1,201610,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,13,40,14,15,11,1,10,1,13,3,7,1,18,0,20,0,18,5,37,4,49,5,36,3,36,2,24,1,50,0,18,0,0,20161108
°­ºÏ10-1,201610,108900160,09840,ÇâÃµ»çÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,0,5,15,72,95,40,57,21,52,5,19,9,21,5,37,4,42,1,33,5,54,6,89,6,98,5,91,10,66,7,45,10,67,4,54,0,0,20161108
°­ºÏ10-1,201610,108900161,09847,¹Ì¾çÁß°íµîÇÐ±³,0,0,0,0,0,0,0,0,0,0,0,2,1,18,1336,218,1076,167,554,55,5,30,1,27,1,60,2,82,1,57,66,110,309,189,338,256,186,263,2,194,2,160,2,203,0,162,0,4,20161108
°­ºÏ10-1,201610,108900029,09853,º®»ê¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,1,0,6,4,6,23,0,18,9,16,3,31,13,17,2,14,1,4,0,4,0,13,1,38,4,22,4,25,1,30,0,8,20161108
°­ºÏ10-1,201610,108000139,09227,¼Ö»ùÅÍ³Î,0,0,0,0,0,0,0,0,0,0,28,5,103,14,1,2,2,3,7,1,28,12,22,18,20,15,36,23,35,10,10,11,6,2,8,1,6,12,11,21,4,11,14,20,2,24,0,7,20161108
°­ºÏ10-1,201610,108900155,09864,SK¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,16,1,44,6,4,0,6,0,4,0,107,27,35,10,68,27,53,10,58,20,14,12,4,2,4,3,15,6,25,34,19,23,7,14,8,28,2,15,20161108
°­ºÏ10-1,201610,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,1,0,21,0,2,0,7,2,4,0,91,13,64,5,61,6,91,5,55,8,57,13,4,3,12,4,11,4,26,7,26,10,13,10,9,6,0,3,20161108
°­ºÏ10-1,201610,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,18,0,129,0,10,0,8,0,13,0,60,1,23,1,8,0,7,0,13,0,31,2,3,0,0,1,28,3,30,0,10,2,5,2,7,2,0,0,20161108
°­ºÏ10-1,201610,108000128,09216,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°üÀÔ±¸,0,0,0,0,0,0,0,0,0,0,13,0,63,1,3,0,7,0,11,0,59,9,63,0,41,0,46,1,36,4,35,0,13,0,8,0,11,0,34,2,11,1,14,1,8,1,0,0,20161108
°­ºÏ10-1,201610,108900156,09517,¸¶À»¹ö½º»ç¹«½Ç,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,3,0,8,0,21,4,11,1,15,1,11,1,16,1,12,11,6,0,3,0,12,1,14,2,4,1,6,1,3,2,0,1,20161108
°­ºÏ10-1,201610,108900141,09525,±¸¼¼±º°­ºÏÁ¾ÇÕ»çÈ¸º¹Áö°ü,0,0,0,0,0,0,0,0,0,0,15,0,120,1,98,0,87,2,53,0,81,4,79,2,37,3,44,0,39,0,34,9,21,2,24,5,18,1,36,1,20,0,17,0,6,1,0,0,20161108
°­ºÏ10-1,201610,108900135,09532,º¸¶÷¹Ì¿ë½Ç,0,0,0,0,0,0,0,0,0,0,1,0,77,0,45,1,57,5,26,0,45,4,31,4,25,2,21,0,20,1,18,1,9,3,3,0,8,2,15,2,13,0,6,0,4,2,0,0,20161108
°­ºÏ10-1,201610,108900128,09540,Æä¸®Ä«³ªÄ¡Å²,0,0,0,0,0,0,0,0,0,0,29,0,107,4,119,9,100,16,65,12,39,6,27,9,24,8,23,2,21,9,22,6,13,7,16,3,17,8,22,4,7,2,4,2,1,1,0,0,20161108
°­ºÏ10-1,201609,108900158,09501,¹Ì¼Û°æ·Î´ç,0,0,0,0,0,0,0,0,0,0,8,1,17,0,3,0,0,0,1,0,68,3,37,9,32,7,48,8,58,2,37,14,6,0,3,0,8,1,15,13,4,10,15,10,7,2,0,4,20161008
°­ºÏ10-1,201609,108900045,09830,»¡·¡°ñÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,3,9,8,355,38,267,30,132,35,10,39,6,41,16,45,16,65,10,69,19,85,37,137,45,247,13,137,13,165,2,140,15,180,3,171,0,0,20161008
°­ºÏ10-1,201609,108900040,09835,Ã»¼Ò³âµ¶¼­½Ç,0,0,0,0,0,0,0,0,0,0,0,1,1,5,30,24,20,14,13,16,0,11,2,6,0,8,0,20,0,15,1,23,5,23,5,41,4,18,3,43,1,21,5,27,0,27,0,3,20161008
°­ºÏ10-1,201609,108900160,09840,ÇâÃµ»çÀÔ±¸,0,0,0,0,0,0,0,0,0,0,0,4,6,10,71,72,42,57,15,48,3,27,12,23,6,35,4,53,12,52,3,43,3,50,4,87,8,67,3,59,0,62,9,64,4,35,0,2,20161008
°­ºÏ10-1,201609,108900161,09847,¹Ì¾çÁß°íµîÇÐ±³,0,0,0,0,0,0,0,0,0,0,0,3,1,14,1292,263,1199,182,454,65,0,30,0,32,0,23,5,66,0,53,39,78,318,159,258,243,215,225,15,168,4,127,3,183,1,132,0,15,20161008
°­ºÏ10-1,201609,108900029,09853,º®»ê¾ÆÆÄÆ®,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,0,1,1,3,5,5,20,9,14,4,18,7,20,8,36,1,9,0,3,0,2,0,14,4,17,3,24,1,18,1,26,0,22,20161008
