³ë¼±¹øÈ£,"?""»ç¿ë³â¿ù""",Ç¥ÁØ¹ö½ºÁ¤·ùÀåID,¹ö½ºÁ¤·ùÀåARS¹øÈ£,¿ª¸í,00½Ã½ÂÂ÷ÃÑ½Â°´¼ö,00½ÃÇÏÂ÷ÃÑ½Â°´¼ö,1½Ã½ÂÂ÷ÃÑ½Â°´¼ö,1½ÃÇÏÂ÷ÃÑ½Â°´¼ö,2½Ã½ÂÂ÷ÃÑ½Â°´¼ö,2½ÃÇÏÂ÷ÃÑ½Â°´¼ö,3½Ã½ÂÂ÷ÃÑ½Â°´¼ö,3½ÃÇÏÂ÷ÃÑ½Â°´¼ö,4½Ã½ÂÂ÷ÃÑ½Â°´¼ö,4½ÃÇÏÂ÷ÃÑ½Â°´¼ö,5½Ã½ÂÂ÷ÃÑ½Â°´¼ö,5½ÃÇÏÂ÷ÃÑ½Â°´¼ö,6½Ã½ÂÂ÷ÃÑ½Â°´¼ö,6½ÃÇÏÂ÷ÃÑ½Â°´¼ö,7½Ã½ÂÂ÷ÃÑ½Â°´¼ö,7½ÃÇÏÂ÷ÃÑ½Â°´¼ö,8½Ã½ÂÂ÷ÃÑ½Â°´¼ö,8½ÃÇÏÂ÷ÃÑ½Â°´¼ö,9½Ã½ÂÂ÷ÃÑ½Â°´¼ö,9½ÃÇÏÂ÷ÃÑ½Â°´¼ö,10½Ã½ÂÂ÷ÃÑ½Â°´¼ö,10½ÃÇÏÂ÷ÃÑ½Â°´¼ö,11½Ã½ÂÂ÷ÃÑ½Â°´¼ö,11½ÃÇÏÂ÷ÃÑ½Â°´¼ö,12½Ã½ÂÂ÷ÃÑ½Â°´¼ö,12½ÃÇÏÂ÷ÃÑ½Â°´¼ö,13½Ã½ÂÂ÷ÃÑ½Â°´¼ö,13½ÃÇÏÂ÷ÃÑ½Â°´¼ö,14½Ã½ÂÂ÷ÃÑ½Â°´¼ö,14½ÃÇÏÂ÷ÃÑ½Â°´¼ö,15½Ã½ÂÂ÷ÃÑ½Â°´¼ö,15½ÃÇÏÂ÷ÃÑ½Â°´¼ö,16½Ã½ÂÂ÷ÃÑ½Â°´¼ö,16½ÃÇÏÂ÷ÃÑ½Â°´¼ö,17½Ã½ÂÂ÷ÃÑ½Â°´¼ö,17½ÃÇÏÂ÷ÃÑ½Â°´¼ö,18½Ã½ÂÂ÷ÃÑ½Â°´¼ö,18½ÃÇÏÂ÷ÃÑ½Â°´¼ö,19½Ã½ÂÂ÷ÃÑ½Â°´¼ö,19½ÃÇÏÂ÷ÃÑ½Â°´¼ö,20½Ã½ÂÂ÷ÃÑ½Â°´¼ö,20½ÃÇÏÂ÷ÃÑ½Â°´¼ö,21½Ã½ÂÂ÷ÃÑ½Â°´¼ö,21½ÃÇÏÂ÷ÃÑ½Â°´¼ö,22½Ã½ÂÂ÷ÃÑ½Â°´¼ö,22½ÃÇÏÂ÷ÃÑ½Â°´¼ö,23½Ã½ÂÂ÷ÃÑ½Â°´¼ö,23½ÃÇÏÂ÷ÃÑ½Â°´¼ö,µî·ÏÀÏÀÚ
¼ººÏ14,201706,107900083,08586,ÀåÀ§3µ¿ÁÖ¹Î¼¾ÅÍ,0,19,0,0,0,0,0,0,0,0,121,15,122,27,150,69,242,231,158,160,109,118,100,96,154,93,94,123,92,133,86,84,154,93,238,76,180,70,115,55,50,41,56,40,52,32,23,28,20170703
¼ººÏ14,201706,107900097,08600,ÀåÀ§¼Ò¹æ¼­,0,7,0,0,0,0,0,0,0,0,31,0,54,4,103,6,93,54,62,15,58,19,49,15,41,27,50,21,47,16,41,29,42,27,84,22,92,27,91,33,37,23,18,16,13,7,10,29,20170703
¼ººÏ14,201706,107900112,08983,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,1,11,0,0,0,0,0,0,0,0,0,34,2,56,10,123,9,229,10,150,10,50,14,64,26,65,12,73,20,41,15,47,19,88,24,160,13,103,12,78,24,74,16,34,10,32,3,21,20170703
¼ººÏ14,201706,107900337,11607,¼®°è¿ª¹®È­°ø¿ø,266,45,0,0,0,0,0,0,0,0,218,317,647,1122,607,1893,1048,1798,813,1337,680,1148,648,968,900,1184,999,994,1034,932,1329,902,2002,999,1919,1433,2121,1128,2304,963,1853,609,1740,499,1638,382,1136,235,20170703
¼ººÏ14,201706,107900140,08768,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,2,9,0,0,0,0,0,0,0,0,0,4,0,15,1,25,32,72,29,31,6,21,13,18,11,22,7,14,13,18,18,26,19,63,18,61,14,44,25,54,30,51,15,34,32,43,4,26,20170703
¼ººÏ14,201706,107900148,08780,ÀåÀ§¼Ò¹æ¼­,2,46,0,0,0,0,0,0,0,0,4,67,11,60,14,85,40,167,44,64,32,65,31,51,45,52,42,69,38,63,37,89,33,116,52,137,74,92,63,127,60,119,45,97,20,111,22,84,20170703
¼ººÏ14,201706,107900157,08797,ÀåÀ§3µ¿ÁÖ¹Î¼¾ÅÍ,2,27,0,0,0,0,0,0,0,0,2,55,4,67,6,26,35,158,41,79,56,56,50,30,80,54,69,60,68,60,76,41,76,75,55,67,43,63,63,74,45,68,67,55,47,80,14,34,20170703
¼ººÏ14,201706,107900335,11608,±¤¿îÀüÀÚ°ø¾÷°íµîÇÐ±³,4,29,0,0,0,0,0,0,0,0,0,4,3,14,5,50,19,76,35,35,31,47,22,25,38,33,106,45,41,46,50,48,60,57,49,79,56,87,53,113,45,99,43,77,21,70,15,60,20170703
¼ººÏ14,201706,107900334,11609,²ÞÀÇ½£SKºä¾ÆÆÄÆ®,0,52,0,0,0,0,0,0,0,0,2,6,31,50,7,34,6,30,20,40,13,52,3,64,34,76,33,90,13,114,21,134,60,124,37,207,2,267,6,357,6,313,8,246,9,193,5,191,20170703
¼ººÏ14,201706,110900152,11610,±³À°ÃÌ.º­·ç¸»,1,31,0,0,0,0,0,0,0,0,0,14,6,62,23,41,43,55,48,62,36,78,25,62,32,55,37,77,24,92,15,122,22,176,16,203,27,262,32,369,11,226,9,250,13,252,10,142,20170703
¼ººÏ14,201706,110900151,11611,Àå¼®±³È¸,0,10,0,0,0,0,0,0,0,0,0,15,0,14,0,86,1,64,6,163,1,135,8,39,13,46,10,75,11,67,3,62,8,94,1,128,2,129,1,126,0,61,1,68,1,55,1,58,20170703
¼ººÏ14,201706,108900202,09901,ÁÖ°ø1´ÜÁö.¿ÀÇöÃÊ±³Á¤¹®,0,117,0,0,0,0,0,0,0,0,0,1,2,65,7,130,30,348,28,228,20,199,22,289,19,407,21,405,30,384,32,509,27,785,21,659,34,866,35,931,19,646,16,637,3,560,5,452,20170703
¼ººÏ14,201706,107900338,08895,²ÞÀÇ½£µ¿¹®¾Õ,1,59,0,0,0,0,0,0,0,0,0,0,1,112,1,59,2,119,2,150,4,95,4,116,3,216,4,278,2,196,3,224,5,332,4,230,8,222,1,230,1,194,3,216,0,194,0,134,20170703
¼ººÏ14,201706,107900339,08896,²ÞÀÇ½£´ë¸í·çÃ¾¾ÆÆÄÆ®,0,10,0,0,0,0,0,0,0,0,0,0,0,41,1,13,3,20,1,22,3,29,5,25,2,23,6,34,3,20,9,36,9,88,12,47,5,60,4,89,0,86,1,44,3,81,0,37,20170703
¼ººÏ14,201706,107900203,08883,²ÞÀÇ½£ÄÚ¿À·ÕÇÏ´ÃÃ¤¾ÆÆÄÆ®,1,21,0,0,0,0,0,0,0,0,0,0,30,158,41,27,70,107,54,89,42,86,33,85,26,100,27,92,40,127,41,105,33,232,65,173,45,182,29,167,10,146,16,191,5,112,5,85,20170703
¼ººÏ14,201705,107900212,08891,ºÏ¼­¿ï²ÞÀÇ½£,8,0,0,0,0,0,0,0,0,0,114,12,173,7,349,5,492,18,304,23,187,14,210,17,221,21,241,26,228,36,228,25,282,23,388,34,214,11,252,43,135,16,133,35,143,11,76,21,20170603
¼ººÏ14,201705,107900117,08980,²ÞÀÇ½£´ë¸í·çÃ¾¾ÆÆÄÆ®,7,0,0,0,0,0,0,0,0,0,13,13,54,1,103,10,107,26,138,7,117,7,146,4,184,6,142,9,155,13,207,15,176,5,192,17,162,12,183,2,133,6,96,3,58,3,59,0,20170603
¼ººÏ14,201705,107900305,08450,Àå¿ùÃÊ±³.Âü´©¸®¾ÆÆÄÆ®,18,1,0,0,0,0,0,0,0,0,168,3,469,4,1014,10,825,83,607,22,609,16,485,11,468,15,509,16,409,13,399,20,407,22,483,26,468,30,370,15,258,5,226,7,141,5,94,3,20170603
¼ººÏ14,201705,110900150,11603,Àå¼®±³È¸,1,0,0,0,0,0,0,0,0,0,5,18,34,3,35,7,42,23,54,24,39,21,53,19,76,17,75,33,104,13,47,14,64,19,35,15,47,27,14,22,30,27,54,12,18,8,5,7,20170603
¼ººÏ14,201705,107900332,11604,±³À°ÃÌ.º­·ç¸»,3,0,0,0,0,0,0,0,0,0,48,0,189,8,377,4,393,0,325,5,220,12,147,11,184,18,161,20,151,28,104,21,133,29,116,48,150,28,136,40,105,48,64,37,29,24,22,5,20170603
¼ººÏ14,201705,107900333,11605,²ÞÀÇ½£SKºä¾ÆÆÄÆ®,3,0,0,0,0,0,0,0,0,0,3,1,91,2,120,23,155,37,113,24,68,19,67,14,66,13,63,16,67,26,75,27,56,18,60,14,66,17,56,14,36,14,19,9,13,7,15,2,20170603
¼ººÏ14,201705,107900336,11606,±¤¿îÁßÇÐ±³,1,6,0,0,0,0,0,0,0,0,20,1,18,3,50,27,60,53,51,64,47,46,52,39,55,42,48,67,69,64,82,47,80,43,53,43,27,59,22,48,21,42,16,37,11,15,11,20,20170603
¼ººÏ14,201705,107900083,08586,ÀåÀ§3µ¿ÁÖ¹Î¼¾ÅÍ,3,20,0,0,0,0,0,0,0,0,118,8,100,49,166,49,247,222,131,163,93,118,106,75,138,97,77,124,105,148,70,97,128,91,158,66,165,62,118,56,69,49,44,61,39,35,29,31,20170603
¼ººÏ14,201705,107900097,08600,ÀåÀ§¼Ò¹æ¼­,1,4,0,0,0,0,0,0,0,0,14,0,69,9,96,9,118,44,79,19,70,21,48,18,60,33,55,19,46,14,34,31,59,22,94,30,88,21,84,30,47,22,23,20,13,18,9,26,20170603
¼ººÏ14,201705,107900112,08983,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,1,15,0,0,0,0,0,0,0,0,0,36,4,56,8,117,11,238,21,148,13,64,9,85,12,63,17,53,16,59,11,63,13,59,18,149,9,80,19,75,11,71,19,50,6,22,8,26,20170603
¼ººÏ14,201705,107900337,11607,¼®°è¿ª¹®È­°ø¿ø,277,32,0,0,0,0,0,0,0,0,167,315,441,993,578,1880,1062,1809,877,1492,731,1164,722,1064,920,1226,1090,1018,1159,959,1391,971,1951,1030,1898,1301,2206,1141,2313,1001,1978,615,1783,515,1689,329,1271,268,20170603
¼ººÏ14,201705,107900140,08768,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,4,10,0,0,0,0,0,0,0,0,0,10,2,6,4,22,30,79,38,20,7,20,9,21,12,17,26,23,17,25,12,35,9,52,16,61,5,49,16,60,24,44,19,28,36,53,2,29,20170603
¼ººÏ14,201705,107900148,08780,ÀåÀ§¼Ò¹æ¼­,4,55,0,0,0,0,0,0,0,0,2,55,7,42,34,66,39,181,41,75,39,51,30,39,59,43,49,70,43,82,28,69,38,111,47,109,61,115,46,131,58,152,30,109,11,112,12,94,20170603
¼ººÏ14,201705,107900157,08797,ÀåÀ§3µ¿ÁÖ¹Î¼¾ÅÍ,1,27,0,0,0,0,0,0,0,0,1,33,6,41,3,26,57,119,41,71,44,55,64,34,60,48,66,62,65,55,99,45,77,62,58,61,36,80,39,68,55,64,45,70,66,70,17,45,20170603
¼ººÏ14,201705,107900335,11608,±¤¿îÀüÀÚ°ø¾÷°íµîÇÐ±³,4,29,0,0,0,0,0,0,0,0,0,0,1,9,5,51,25,85,19,50,28,37,22,31,38,27,48,58,45,56,38,57,86,63,48,87,56,98,45,134,44,101,43,99,40,69,11,73,20170603
¼ººÏ14,201705,107900334,11609,²ÞÀÇ½£SKºä¾ÆÆÄÆ®,2,45,0,0,0,0,0,0,0,0,3,4,22,42,5,36,9,34,11,57,9,71,7,61,14,81,22,77,10,97,24,130,45,158,21,218,22,226,18,373,8,302,10,246,11,235,5,192,20170603
¼ººÏ14,201705,110900152,11610,±³À°ÃÌ.º­·ç¸»,3,32,0,0,0,0,0,0,0,0,0,9,4,32,38,27,37,55,31,42,25,62,23,58,44,65,35,83,15,106,18,145,32,156,28,147,35,235,25,299,9,204,21,233,15,222,15,177,20170603
¼ººÏ14,201705,110900151,11611,Àå¼®±³È¸,0,16,0,0,0,0,0,0,0,0,0,1,2,11,0,88,1,73,2,110,3,130,3,43,13,74,7,67,17,61,0,66,3,96,1,104,4,114,1,119,3,67,0,58,3,46,1,51,20170603
¼ººÏ14,201705,108900202,09901,ÁÖ°ø1´ÜÁö.¿ÀÇöÃÊ±³Á¤¹®,1,140,0,0,0,0,0,0,0,0,0,1,2,92,2,167,35,352,34,286,27,212,13,303,28,339,23,451,20,440,30,522,34,780,17,695,29,896,18,869,24,703,17,708,6,654,8,466,20170603
¼ººÏ14,201705,107900338,08895,²ÞÀÇ½£µ¿¹®¾Õ,0,83,0,0,0,0,0,0,0,0,0,1,2,108,0,64,3,130,2,196,7,149,5,193,4,237,9,267,7,226,4,267,2,348,4,246,4,273,6,223,3,233,2,186,0,232,1,118,20170603
¼ººÏ14,201705,107900339,08896,²ÞÀÇ½£´ë¸í·çÃ¾¾ÆÆÄÆ®,0,22,0,0,0,0,0,0,0,0,0,2,0,31,2,28,1,23,1,21,7,38,3,23,5,37,4,30,7,30,2,38,5,65,8,45,5,68,4,89,3,80,0,52,4,74,1,36,20170603
¼ººÏ14,201705,107900203,08883,²ÞÀÇ½£ÄÚ¿À·ÕÇÏ´ÃÃ¤¾ÆÆÄÆ®,0,45,0,0,0,0,0,0,0,0,0,3,24,26,25,36,66,103,56,76,14,76,31,62,18,101,32,106,25,116,16,124,37,244,68,201,59,190,31,161,32,190,16,182,9,129,13,60,20170603
¼ººÏ14,201704,107900212,08891,ºÏ¼­¿ï²ÞÀÇ½£,7,0,0,0,0,0,0,0,0,0,92,2,165,13,334,11,454,12,307,13,186,12,180,12,192,10,255,25,265,33,242,23,309,23,326,20,255,11,220,23,120,13,139,17,141,5,73,15,20170503
¼ººÏ14,201704,107900117,08980,²ÞÀÇ½£´ë¸í·çÃ¾¾ÆÆÄÆ®,9,0,0,0,0,0,0,0,0,0,9,9,55,2,86,4,128,46,130,7,97,5,104,5,133,10,119,6,206,11,204,14,190,12,227,8,190,13,133,7,134,3,116,2,49,5,53,1,20170503
¼ººÏ14,201704,107900305,08450,Àå¿ùÃÊ±³.Âü´©¸®¾ÆÆÄÆ®,11,0,0,0,0,0,0,0,0,0,131,6,500,5,1039,24,869,109,578,29,537,28,454,18,392,11,494,21,371,16,373,17,345,18,443,12,438,18,408,23,202,9,195,6,122,7,63,1,20170503
¼ººÏ14,201704,110900150,11603,Àå¼®±³È¸,0,1,0,0,0,0,0,0,0,0,4,10,80,11,51,4,47,27,61,21,35,16,69,7,87,20,76,33,75,31,37,18,66,10,39,13,39,22,27,18,48,19,31,17,9,5,11,13,20170503
¼ººÏ14,201704,107900332,11604,±³À°ÃÌ.º­·ç¸»,3,1,0,0,0,0,0,0,0,0,38,0,156,3,358,7,385,2,316,3,174,5,147,10,159,7,185,25,145,22,116,15,123,29,123,46,132,36,78,36,71,18,48,30,35,11,14,5,20170503
¼ººÏ14,201704,107900333,11605,²ÞÀÇ½£SKºä¾ÆÆÄÆ®,1,0,0,0,0,0,0,0,0,0,6,0,76,7,106,13,192,35,120,19,64,13,69,13,60,10,68,14,85,26,64,12,63,20,46,12,42,19,35,14,42,10,27,5,24,3,12,5,20170503
¼ººÏ14,201704,107900336,11606,±¤¿îÁßÇÐ±³,2,5,0,0,0,0,0,0,0,0,19,2,26,18,49,45,48,74,42,39,33,54,39,45,67,46,51,50,40,68,81,58,128,44,39,37,36,57,36,46,29,31,14,36,7,27,4,17,20170503
¼ººÏ14,201704,107900083,08586,ÀåÀ§3µ¿ÁÖ¹Î¼¾ÅÍ,1,12,0,0,0,0,0,0,0,0,88,13,92,65,173,43,275,209,147,124,144,118,99,81,138,90,67,138,82,134,73,93,93,102,170,74,147,83,99,42,50,63,42,54,49,29,14,28,20170503
¼ººÏ14,201704,107900097,08600,ÀåÀ§¼Ò¹æ¼­,1,6,0,0,0,0,0,0,0,0,8,1,88,12,107,8,116,56,62,25,57,15,52,13,49,21,38,25,48,13,36,21,50,36,75,30,87,28,86,19,34,20,22,16,12,20,5,11,20170503
¼ººÏ14,201704,107900112,08983,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,2,8,0,0,0,0,0,0,0,0,0,29,3,65,6,131,5,197,10,167,3,62,14,81,19,72,14,61,15,54,7,64,5,67,23,161,6,74,23,70,18,64,11,44,5,31,7,19,20170503
¼ººÏ14,201704,107900337,11607,¼®°è¿ª¹®È­°ø¿ø,263,34,0,0,0,0,0,0,0,0,127,230,442,1014,513,1774,890,1932,764,1497,728,1086,777,956,1012,1079,1068,991,1217,979,1453,979,1902,1002,1896,1174,2300,1080,2328,985,1838,534,1799,471,1658,339,1120,214,20170503
¼ººÏ14,201704,107900140,08768,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,6,15,0,0,0,0,0,0,0,0,0,0,3,16,5,20,31,43,41,26,21,19,7,16,7,29,10,16,15,21,15,37,13,39,7,60,14,56,27,68,20,51,19,46,35,37,1,20,20170503
¼ººÏ14,201704,107900148,08780,ÀåÀ§¼Ò¹æ¼­,0,45,0,0,0,0,0,0,0,0,1,50,6,36,18,75,44,158,38,75,31,52,28,31,28,54,40,55,39,59,28,64,54,108,37,81,62,120,51,134,58,154,27,112,16,115,11,78,20170503
¼ººÏ14,201704,107900157,08797,ÀåÀ§3µ¿ÁÖ¹Î¼¾ÅÍ,1,23,0,0,0,0,0,0,0,0,0,25,4,28,10,45,77,79,29,73,58,48,64,36,64,50,72,32,61,51,78,48,102,67,34,40,36,77,47,84,56,64,66,56,76,63,12,47,20170503
¼ººÏ14,201704,107900335,11608,±¤¿îÀüÀÚ°ø¾÷°íµîÇÐ±³,1,27,0,0,0,0,0,0,0,0,0,2,3,11,12,51,37,94,30,26,23,43,28,27,34,29,33,40,23,45,56,35,62,88,63,81,28,83,39,133,23,95,54,130,19,82,8,65,20170503
¼ººÏ14,201704,107900334,11609,²ÞÀÇ½£SKºä¾ÆÆÄÆ®,3,43,0,0,0,0,0,0,0,0,0,4,19,59,8,49,8,35,13,29,8,75,10,74,18,73,20,89,16,105,28,123,43,147,33,200,17,221,15,345,13,254,8,241,13,237,3,191,20170503
¼ººÏ14,201704,110900152,11610,±³À°ÃÌ.º­·ç¸»,3,28,0,0,0,0,0,0,0,0,0,3,1,52,46,17,41,43,35,35,24,50,22,49,43,61,36,75,25,98,20,107,30,156,15,150,15,223,32,290,10,202,18,218,21,234,11,140,20170503
¼ººÏ14,201704,110900151,11611,Àå¼®±³È¸,0,19,0,0,0,0,0,0,0,0,0,1,4,7,1,54,1,95,5,126,3,85,7,50,14,49,4,55,11,56,9,85,5,113,4,108,3,155,4,121,1,89,4,59,0,96,0,31,20170503
¼ººÏ14,201704,108900202,09901,ÁÖ°ø1´ÜÁö.¿ÀÇöÃÊ±³Á¤¹®,3,125,0,0,0,0,0,0,0,0,0,8,5,86,8,122,23,358,26,270,18,226,31,265,31,363,25,391,20,450,22,533,24,866,23,625,38,952,23,903,21,682,16,680,12,593,4,482,20170503
¼ººÏ14,201704,107900338,08895,²ÞÀÇ½£µ¿¹®¾Õ,0,49,0,0,0,0,0,0,0,0,0,0,2,75,0,47,1,113,3,135,6,153,13,272,3,267,6,381,13,278,9,289,3,343,6,264,5,246,7,270,5,201,2,212,3,211,1,135,20170503
¼ººÏ14,201704,107900339,08896,²ÞÀÇ½£´ë¸í·çÃ¾¾ÆÆÄÆ®,0,15,0,0,0,0,0,0,0,0,0,0,0,19,7,33,2,9,5,20,5,27,4,33,13,31,3,46,8,30,14,48,7,55,7,58,15,76,1,98,2,80,1,61,1,53,0,41,20170503
¼ººÏ14,201704,107900203,08883,²ÞÀÇ½£ÄÚ¿À·ÕÇÏ´ÃÃ¤¾ÆÆÄÆ®,3,31,0,0,0,0,0,0,0,0,0,0,32,44,24,50,95,89,47,67,40,106,38,82,30,96,26,84,35,148,36,145,30,229,56,184,67,210,20,175,8,170,10,158,21,122,8,68,20170503
¼ººÏ14,201703,107900212,08891,ºÏ¼­¿ï²ÞÀÇ½£,5,0,0,0,0,0,0,0,0,0,69,1,188,1,338,6,440,10,327,9,193,6,177,8,157,16,268,23,228,24,226,12,267,15,266,14,244,11,179,4,125,8,100,1,165,6,64,5,20170403
¼ººÏ14,201703,107900117,08980,²ÞÀÇ½£´ë¸í·çÃ¾¾ÆÆÄÆ®,8,0,0,0,0,0,0,0,0,0,2,7,47,4,124,3,115,38,134,11,71,6,90,8,94,8,102,8,110,14,121,17,158,8,154,16,170,14,96,6,72,6,68,2,74,7,43,3,20170403
¼ººÏ14,201703,107900305,08450,Àå¿ùÃÊ±³.Âü´©¸®¾ÆÆÄÆ®,12,0,0,0,0,0,0,0,0,0,153,5,510,9,1075,27,855,115,606,31,535,22,407,15,472,13,442,18,369,17,364,28,370,17,485,24,416,20,429,22,256,9,163,5,124,3,47,8,20170403
¼ººÏ14,201703,110900150,11603,Àå¼®±³È¸,3,0,0,0,0,0,0,0,0,0,1,1,40,26,22,9,23,14,30,21,7,11,45,11,77,20,63,26,80,20,44,11,62,21,36,17,25,18,18,24,30,18,34,16,28,4,3,5,20170403
¼ººÏ14,201703,107900332,11604,±³À°ÃÌ.º­·ç¸»,1,0,0,0,0,0,0,0,0,0,37,0,201,4,387,5,386,4,320,6,204,8,138,15,157,8,162,15,164,11,110,17,85,41,137,30,144,36,116,29,52,29,56,20,36,17,15,8,20170403
¼ººÏ14,201703,107900333,11605,²ÞÀÇ½£SKºä¾ÆÆÄÆ®,4,0,0,0,0,0,0,0,0,0,7,0,81,0,85,13,135,41,119,20,100,14,65,10,58,8,82,9,73,29,77,16,76,11,78,27,68,29,32,10,27,13,12,4,25,9,9,2,20170403
¼ººÏ14,201703,107900336,11606,±¤¿îÁßÇÐ±³,1,4,0,0,0,0,0,0,0,0,15,0,23,18,51,79,64,94,30,63,33,65,37,24,58,46,20,38,37,60,97,44,124,41,65,60,28,51,34,31,16,19,12,24,19,22,8,18,20170403
¼ººÏ14,201703,107900083,08586,ÀåÀ§3µ¿ÁÖ¹Î¼¾ÅÍ,2,7,0,0,0,0,0,0,0,0,82,14,94,46,216,55,238,247,151,125,146,100,120,84,127,92,96,130,104,136,67,118,96,110,170,78,187,88,100,73,67,50,55,32,46,44,23,26,20170403
¼ººÏ14,201703,107900097,08600,ÀåÀ§¼Ò¹æ¼­,0,1,0,0,0,0,0,0,0,0,8,1,63,5,127,5,125,59,74,32,64,15,52,15,43,15,57,28,34,9,36,26,48,32,92,18,87,20,79,27,33,12,20,12,6,18,6,5,20170403
¼ººÏ14,201703,107900112,08983,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,3,8,0,0,0,0,0,0,0,0,2,23,1,51,15,158,15,193,13,132,10,80,19,76,12,59,25,62,10,51,9,74,15,73,25,148,13,87,20,63,17,65,17,44,9,52,15,15,20170403
¼ººÏ14,201703,107900337,11607,¼®°è¿ª¹®È­°ø¿ø,279,37,0,0,0,0,0,0,0,0,136,222,492,1047,477,1847,1048,1897,695,1432,585,1146,665,906,924,1006,920,1084,1115,889,1519,869,1968,906,1804,1208,2472,1083,2394,922,1867,515,1782,428,1785,354,1165,200,20170403
¼ººÏ14,201703,107900140,08768,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,0,17,0,0,0,0,0,0,0,0,1,4,5,11,5,30,27,71,33,14,10,19,8,19,17,11,20,11,13,25,13,40,20,51,9,66,12,62,26,76,17,34,14,46,37,51,2,40,20170403
¼ººÏ14,201703,107900148,08780,ÀåÀ§¼Ò¹æ¼­,5,39,0,0,0,0,0,0,0,0,0,36,3,41,10,75,38,202,25,85,45,61,33,50,37,64,38,51,48,70,38,68,60,122,33,103,71,144,39,156,48,117,39,168,20,96,15,120,20170403
¼ººÏ14,201703,107900157,08797,ÀåÀ§3µ¿ÁÖ¹Î¼¾ÅÍ,2,33,0,0,0,0,0,0,0,0,0,30,6,34,7,28,75,99,39,64,44,32,64,31,62,51,57,44,60,30,77,48,88,79,73,55,48,94,46,97,45,89,80,70,58,67,19,78,20170403
¼ººÏ14,201703,107900335,11608,±¤¿îÀüÀÚ°ø¾÷°íµîÇÐ±³,2,25,0,0,0,0,0,0,0,0,2,0,5,19,43,30,26,80,19,31,29,40,14,34,33,26,36,38,36,48,54,63,67,79,66,76,23,87,45,140,32,97,49,111,27,89,21,66,20170403
¼ººÏ14,201703,107900334,11609,²ÞÀÇ½£SKºä¾ÆÆÄÆ®,1,37,0,0,0,0,0,0,0,0,0,0,35,44,3,42,4,50,10,27,4,50,14,82,15,65,15,91,15,123,36,119,59,165,21,167,24,260,12,381,10,275,6,276,7,257,7,168,20170403
¼ººÏ14,201703,110900152,11610,±³À°ÃÌ.º­·ç¸»,1,39,0,0,0,0,0,0,0,0,0,1,3,45,24,31,22,29,45,30,22,49,11,40,35,69,35,65,29,78,18,94,23,154,21,159,24,207,24,279,17,223,10,199,20,216,14,157,20170403
¼ººÏ14,201703,110900151,11611,Àå¼®±³È¸,0,13,0,0,0,0,0,0,0,0,0,5,3,13,0,38,6,72,4,106,5,73,8,35,8,36,8,57,8,56,2,85,3,103,3,104,4,143,4,124,2,60,1,55,1,51,1,51,20170403
¼ººÏ14,201703,108900202,09901,ÁÖ°ø1´ÜÁö.¿ÀÇöÃÊ±³Á¤¹®,2,122,0,0,0,0,0,0,0,0,1,6,9,97,61,98,45,390,30,248,30,219,41,269,48,376,38,396,37,420,53,541,34,791,51,712,43,924,47,1036,18,657,17,737,15,674,17,422,20170403
¼ººÏ14,201703,107900338,08895,²ÞÀÇ½£µ¿¹®¾Õ,0,52,0,0,0,0,0,0,0,0,0,0,0,118,1,49,3,102,5,121,3,93,8,179,14,212,6,245,12,175,8,310,6,369,8,207,4,216,6,221,1,187,7,196,1,180,1,136,20170403
¼ººÏ14,201703,107900339,08896,²ÞÀÇ½£´ë¸í·çÃ¾¾ÆÆÄÆ®,0,11,0,0,0,0,0,0,0,0,0,0,5,22,0,50,6,15,4,28,9,25,3,18,6,36,6,35,4,68,6,64,6,76,4,73,5,72,7,106,6,106,2,50,2,72,0,62,20170403
¼ººÏ14,201703,107900203,08883,²ÞÀÇ½£ÄÚ¿À·ÕÇÏ´ÃÃ¤¾ÆÆÄÆ®,0,33,0,0,0,0,0,0,0,0,0,1,43,81,44,111,92,113,62,72,48,91,36,70,56,127,49,101,37,137,41,192,39,208,116,238,44,197,38,254,6,160,14,180,7,116,4,94,20170403
¼ººÏ14,201702,107900112,08983,¼®°ü1µ¿ÁÖ¹Î¼¾ÅÍ,0,6,0,0,0,0,0,0,0,0,1,31,1,44,1,82,4,183,12,133,9,82,16,63,7,61,21,59,10,40,14,44,13,86,15,124,9,75,24,69,13,47,16,29,7,18,7,11,20170308
¼ººÏ14,201702,107900337,11607,¼®°è¿ª¹®È­°ø¿ø,246,61,0,0,0,0,0,0,0,0,94,180,325,781,371,1223,858,1399,578,1160,536,950,585,841,834,923,1027,925,1080,838,1174,761,1328,820,1532,1115,1918,830,2164,854,1712,447,1511,419,1417,280,1014,187,20170308
