117000130,535-83,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000320,524-1,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000016,523-15,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000019,459-16,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000023,444-5,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000021,371-88,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000926,459-43,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000017,230,Gasan digital 1-ro,Geumcheon-gu,Seoul,South Korea,153-023,
116000141,685-524,Guro 1(il)-dong,Guro-gu,Seoul,South Korea,152-050,
116000146,685-271,Guro 1(il)-dong,Guro-gu,Seoul,South Korea,152-050,
116000147,121-4,Cheolsan 2(i)-dong,Gwangmyeong-si,Gyeonggi-do,South Korea,423-030,
117000129,124-48,Garibong-dong,Guro-gu,Seoul,South Korea,152-020,
117000032,136-88,Garibong-dong,Guro-gu,Seoul,South Korea,152-020,
117000033,147-37,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000111,1394,Nambusunhwan-ro,Geumcheon-gu,Seoul,South Korea,153-010,
117000112,1426,Nambusunhwan-ro,Geumcheon-gu,Seoul,South Korea,153-010,
120000016,1569-11,Miseong-dong,Gwanak-gu,Seoul,South Korea,151-022,
120000445,1571-1,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000017,1576-15,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000018,1639-22,Seowon-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000457,305,Sillim-ro,Gwanak-gu,Seoul,South Korea,151-015,
120000053,409-10,Seowon-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000054,808-398,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000055,808-667,Samseong-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000056,239-1,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000057,228-18,Daehak-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000058,808-382,Daehak-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000029,152,Seorim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000665,798-1,Daehak-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000030,382-3,Nakseongdae-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000031,1597-2,Nakseongdae-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000022,1842,Nambusunhwan-ro,Gwanak-gu,Seoul,South Korea,151-050,
120000023,1693-38,Haengun-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000024,1904,Nambusunhwan-ro,Gwanak-gu,Seoul,South Korea,151-050,
120000025,1962,Nambusunhwan-ro,Gwanak-gu,Seoul,South Korea,151-050,
120000026,1055-2,Namhyeon-dong,Gwanak-gu,Seoul,South Korea,151-080,
120000027,2060,Nambusunhwan-ro,Gwanak-gu,Seoul,South Korea,151-080,
120000059,1061-46,Namhyeon-dong,Gwanak-gu,Seoul,South Korea,151-800,
121000166,2521,Bangbae 2(i)-dong,Seocho-gu,Seoul,South Korea,137-060,
119000048,1045-10,Sadang 1(il)-dong,Dongjak-gu,Seoul,South Korea,156-090,
119000049,1049-1,Sadang 1(il)-dong,Dongjak-gu,Seoul,South Korea,156-090,
120000002,1688-128,Haengun-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000003,1685-17,Haengun-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000004,1673-21,Haengun-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000038,979-3,Bongcheon-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000039,1592-15,Cheongnyong-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000040,1693-30,Bongcheon-dong,Gwanak-gu,Seoul,South Korea,151-050,
120000668,147-5,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000670,150-115,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000041,134-5,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000042,103-295,Seorim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000043,118-11,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000044,112-44,Seorim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000045,94-35,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000046,808-365,Seowon-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000047,1641-22,Seowon-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000421,1599,Nambusunhwan-ro,Gwanak-gu,Seoul,South Korea,151-015,
120000010,465-31,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000011,507-28,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000012,527-14,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000013,543-22,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
120000014,1415,Nambusunhwan-ro,Gwanak-gu,Seoul,South Korea,151-015,
120000015,1669-7,Sillim-dong,Gwanak-gu,Seoul,South Korea,151-015,
116000139,137-12,Garibong-dong,Guro-gu,Seoul,South Korea,152-020,
116000140,685-228,Guro 1(il)-dong,Guro-gu,Seoul,South Korea,152-050,
116000148,701-136,Guro 1(il)-dong,Guro-gu,Seoul,South Korea,152-050,
117000018,481-7,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000020,616-15,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000135,444-5,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000136,459-29,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000928,495-7,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
117000131,535-119,Gasan-dong,Geumcheon-gu,Seoul,South Korea,153-023,
110000380,547-43,Wolgye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-051,
110000237,295-34,Wolgye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-051,
110000239,321-5,Wolgye 3(sam)-dong,Nowon-gu,Seoul,South Korea,139-050,
110000352,271-7,Hagye-dong,Nowon-gu,Seoul,South Korea,139-230,
110000354,270-3,Hagye 2(i)-dong,Nowon-gu,Seoul,South Korea,139-230,
110000315,284-2,Hagye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-230,
110000273,13,Dongil-ro 205-gil,Nowon-gu,Seoul,South Korea,139-220,
110000272,지하 1308-1,Dongil-ro,Nowon-gu,Seoul,South Korea,139-220,
110000275,19,Nowon-gu,Seoul,South Korea,139-220,
110000277,514-6,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000246,421-68,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000117,197-20,Sanggye-dong,Nowon-gu,Seoul,South Korea,139-200,
110000119,197-56,Sanggye-dong,Nowon-gu,Seoul,South Korea,139-200,
110000121,181-31,Sanggye-dong,Nowon-gu,Seoul,South Korea,139-200,
110000291,157-59,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000293,369-7,Junggye 4(sa)-dong,Nowon-gu,Seoul,South Korea,139-220,
110000295,368-1,Junggyebon-dong,Nowon-gu,Seoul,South Korea,139-220,
110000247,273,Hangeulbiseong-ro,Nowon-gu,Seoul,South Korea,139-220,
110000298,366-4,Junggyebon-dong,Nowon-gu,Seoul,South Korea,139-220,
110000302,170,Junggye-ro,Nowon-gu,Seoul,South Korea,139-220,
110000304,67-6,Junggyebon-dong,Nowon-gu,Seoul,South Korea,139-220,
110000310,364-13,Junggyebon-dong,Nowon-gu,Seoul,South Korea,139-220,
110000312,364-15,Junggyebon-dong,Nowon-gu,Seoul,South Korea,139-220,
110000313,360-9,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000297,273,Hangeulbiseong-ro,Nowon-gu,Seoul,South Korea,139-220,
110000296,368-1,Junggyebon-dong,Nowon-gu,Seoul,South Korea,139-220,
110000294,369-7,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000292,453-20,Junggye 4(sa)-dong,Nowon-gu,Seoul,South Korea,139-220,
110000120,181-32,Sanggye-dong,Nowon-gu,Seoul,South Korea,139-200,
110000118,197-56,Sanggye-dong,Nowon-gu,Seoul,South Korea,139-200,
110000116,197-25,Sanggye 2(i)-dong,Nowon-gu,Seoul,South Korea,139-200,
110000278,421-68,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000276,515-1,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000274,515-2,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000265,513,Junggye-dong,Nowon-gu,Seoul,South Korea,139-220,
110000266,507-3,Junggye 2(i).3(sam)-dong,Nowon-gu,Seoul,South Korea,139-220,
110000346,270,Hagye 2(i)-dong,Nowon-gu,Seoul,South Korea,139-230,
110000353,270-3,Hagye 2(i)-dong,Nowon-gu,Seoul,South Korea,139-230,
110000351,271-7,Hagye 2(i)-dong,Nowon-gu,Seoul,South Korea,139-230,
110000238,250-20,Wolgye 3(sam)-dong,Nowon-gu,Seoul,South Korea,139-050,
110000230,295-9,Wolgye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-051,
110000231,산108-11,Wolgye-dong,Nowon-gu,Seoul,South Korea,139-050,
110000235,383-2,Wolgye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-051,
110000234,402-1,Wolgye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-051,
110000233,496-12,Wolgye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-051,
110000364,502-13,Wolgye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-051,
110000240,857-25,Wolgye 1(il)-dong,Nowon-gu,Seoul,South Korea,139-051,
110000242,863-4,Wolgye-dong,Nowon-gu,Seoul,South Korea,139-050,
113900300,193-6,Donggyo-dong,Mapo-gu,Seoul,South Korea,121-200,
113900245,6,World cup buk-ro,Mapo-gu,Seoul,South Korea,121-200,
113000101,30,World cup buk-ro,Mapo-gu,Seoul,South Korea,121-200,
113900267,449-28,Seogyo-dong,Mapo-gu,Seoul,South Korea,121-210,
113900046,228-15,Seongsan 1(il)-dong,Mapo-gu,Seoul,South Korea,121-250,
113900055,226-7,Seongsan 1(il)-dong,Mapo-gu,Seoul,South Korea,121-250,
113900265,468-5,Yeonnam-dong,Mapo-gu,Seoul,South Korea,121-240,
113900070,47,Yeonnam-ro,Mapo-gu,Seoul,South Korea,121-240,
113900077,59,Yeonnam-ro,Mapo-gu,Seoul,South Korea,121-240,
113900085,365-5,Yeonnam-dong,Mapo-gu,Seoul,South Korea,121-240,
113900266,361-38,Yeonnam-dong,Mapo-gu,Seoul,South Korea,121-240,
112900050,446-40,Yeonhui-dong,Seodaemun-gu,Seoul,South Korea,120-110,
112900044,293-14,Namgajwa 1(il)-dong,Seodaemun-gu,Seoul,South Korea,120-120,
112000098,273-11,Namgajwa 1(il)-dong,Seodaemun-gu,Seoul,South Korea,120-120,
112000432,244-125,Namgajwa-dong,Seodaemun-gu,Seoul,South Korea,120-120,
112000425,175-161,Namgajwa 1(il)-dong,Seodaemun-gu,Seoul,South Korea,120-120,
112900233,185-2,Namgajwa 2(i)-dong,Seodaemun-gu,Seoul,South Korea,120-122,
112900224,376-1,Namgajwa 2(i)-dong,Seodaemun-gu,Seoul,South Korea,120-122,
112900225,75-6,Namgajwa 2(i)-dong,Seodaemun-gu,Seoul,South Korea,120-122,
112000173,79-169,Namgajwa 2(i)-dong,Seodaemun-gu,Seoul,South Korea,120-122,
112000177,138-6,Namgajwa-dong,Seodaemun-gu,Seoul,South Korea,120-120,
112900159,106-5,Namgajwa 1(il)-dong,Seodaemun-gu,Seoul,South Korea,120-120,
112900009,446-103,Yeonhui-dong,Seodaemun-gu,Seoul,South Korea,120-110,
113900164,361-28,Yeonnam-dong,Mapo-gu,Seoul,South Korea,121-240,
113900167,365-5,Yeonnam-dong,Mapo-gu,Seoul,South Korea,121-240,
113900171,59,Yeonnam-ro,Mapo-gu,Seoul,South Korea,121-240,
113900175,369-20,Yeonnam-dong,Mapo-gu,Seoul,South Korea,121-240,
113900178,369-8,Yeonnam-dong,Mapo-gu,Seoul,South Korea,121-240,
113900181,572-89,Seongsan 1(il)-dong,Mapo-gu,Seoul,South Korea,121-250,
113000099,232-5,Seongsan 1(il)-dong,Mapo-gu,Seoul,South Korea,121-250,
113900189,247-238,Seogyo-dong,Mapo-gu,Seoul,South Korea,121-210,
113000102,449-35,Seogyo-dong,Mapo-gu,Seoul,South Korea,121-210,
113900192,8,World cup buk-ro,Mapo-gu,Seoul,South Korea,121-200,
115000321,488-5,Gaehwa-dong,Gangseo-gu,Seoul,South Korea,157-230,
115000073,634,Gaehwa-dong,Gangseo-gu,Seoul,South Korea,157-230,
115000071,637-3,Gaehwa-dong,Gangseo-gu,Seoul,South Korea,157-230,
115000067,635-21,Banghwa 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-222,
115000634,50-6,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000211,14-121,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000647,217-251,Banghwa-dong,Gangseo-gu,Seoul,South Korea,157-220,
115000897,226-6,Banghwa 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-221,
115000912,211-3,Banghwa-dong,Gangseo-gu,Seoul,South Korea,157-220,
115000898,366-2,Magok-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000900,576,Gayang 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000922,896,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000893,727-14,Naebalsan-dong,Gangseo-gu,Seoul,South Korea,157-280,
115000195,709-19,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000261,709-13,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000262,62,Hwagok-ro 65-gil,Gangseo-gu,Seoul,South Korea,157-033,
115000263,71,Hwagok-ro 69-gil,Gangseo-gu,Seoul,South Korea,157-030,
115000264,1479-14,Gayang 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-200,
115000140,1475-3,Gayang 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-200,
115000143,1484-4,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-200,
115000159,449-30,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-200,
115000147,227,Heojun-ro,Gangseo-gu,Seoul,South Korea,157-203,
115000250,1484-5,Gayang 3(sam)-dong,Gangseo-gu,Seoul,South Korea,157-200,
115000144,1484-2,Gayang 3(sam)-dong,Gangseo-gu,Seoul,South Korea,157-200,
115000040,78-17,Deungchon 3(sam)-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000042,128-3,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000044,1106,Hwagok 6(yuk)-dong,Gangseo-gu,Seoul,South Korea,157-010,
115000045,987-6,Hwagok-dong,Gangseo-gu,Seoul,South Korea,157-016,
115000258,94-8,Ujangsan-dong,Gangseo-gu,Seoul,South Korea,157-010,
115000251,83-19,Ujangsan-dong,Gangseo-gu,Seoul,South Korea,157-010,
115000252,산70-37,Ujangsan-dong,Gangseo-gu,Seoul,South Korea,157-010,
115000253,1005-3,Hwagok-dong,Gangseo-gu,Seoul,South Korea,157-010,
115000116,1089-3,Ujangsan-dong,Gangseo-gu,Seoul,South Korea,157-010,
115000118,724-42,Ujangsan-dong,Gangseo-gu,Seoul,South Korea,157-280,
115000120,724-22,Ujangsan-dong,Gangseo-gu,Seoul,South Korea,157-280,
115000123,1129,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000125,680-2,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000126,1073,Gayang 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000128,155-2,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000130,1458-13,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000132,1463-1,Gayang 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000134,1465,Gayang 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000136,1472-3,Gayang 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-200,
115000138,1475-2,Gayang 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-200,
115000246,709-11,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000247,62,Hwagok-ro 65-gil,Gangseo-gu,Seoul,South Korea,157-033,
115000248,709-13,Deungchon 3(sam)-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000249,698,Deungchon 3(sam)-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000197,98,Gangseo-ro 62-gil,Gangseo-gu,Seoul,South Korea,157-033,
115000199,48,Gangseo-ro 62-gil,Gangseo-gu,Seoul,South Korea,157-033,
115000124,1088,Gayang 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000122,1129,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000315,972,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-201,
115900242,578,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000899,367-3,Magok-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000644,362-3,Magok-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000643,217-189,Banghwa-dong,Gangseo-gu,Seoul,South Korea,157-220,
115000642,217-275,Banghwa 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-221,
115000210,3-11,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000019,11-34,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000633,22-187,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000617,733-4,Banghwa-dong,Gangseo-gu,Seoul,South Korea,157-220,
115000069,525-9,Banghwa-dong,Gangseo-gu,Seoul,South Korea,157-220,
115000070,564-3,Gaehwa-dong,Gangseo-gu,Seoul,South Korea,157-230,
115000320,488-5,Gaehwa-dong,Gangseo-gu,Seoul,South Korea,157-230,
113000202,1178,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113000451,1137,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113000453,1210,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113900001,산8-5,Toegyewon-ri,Toegyewon-myeon,Namyangju-si,Gyeonggi-do,South Korea,472-820,
113000203,197-7,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113900002,355-14,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113900003,426-5,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113900004,42-5,Changjeon-dong,Mapo-gu,Seoul,South Korea,121-190,
113900005,193-6,Donggyo-dong,Mapo-gu,Seoul,South Korea,121-200,
113900006,157-2,Donggyo-dong,Mapo-gu,Seoul,South Korea,121-200,
113900007,135-17,Bukahyeon-dong,Seodaemun-gu,Seoul,South Korea,120-190,
113900008,201-19,Dohwa-dong,Mapo-gu,Seoul,South Korea,121-040,
113900009,84,Dohwa-dong,Mapo-gu,Seoul,South Korea,121-040,
113900010,464-32,Mangwon-dong,Mapo-gu,Seoul,South Korea,121-230,
113900011,375-4,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113900012,72-41,Sangsu-dong,Mapo-gu,Seoul,South Korea,121-160,
113000201,199-11,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113900013,88-4,Sinsu-dong,Mapo-gu,Seoul,South Korea,121-110,
113000452,9-25,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
113000450,1251,Sangam-dong,Mapo-gu,Seoul,South Korea,121-270,
115000037,819-1,Banghwa 3(sam)-dong,Gangseo-gu,Seoul,South Korea,157-220,
115000035,829-10,Banghwa 3(sam)-dong,Gangseo-gu,Seoul,South Korea,157-220,
115000033,105,Geumnanghwa-ro,Gangseo-gu,Seoul,South Korea,157-220,
115000031,15,Yangcheon-ro 16-gil,Gangseo-gu,Seoul,South Korea,157-221,
115000029,593-25,Banghwa 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-222,
115000027,596-1,Banghwa-dong,Gangseo-gu,Seoul,South Korea,157-220,
115000025,산63-2,Banghwa 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-222,
115000023,48-22,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000635,산12-5,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000896,495-1,Gayang-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000593,675-7,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000591,665-13,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000589,424,Gonghang-daero,Gangseo-gu,Seoul,South Korea,157-010,
115000008,534-4,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-030,
115000076,509-2,Deungchon 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-030,
115000077,608-5,Deungchon 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-030,
115000078,561-3,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-030,
115000079,563-1,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-030,
115000080,565-4,Deungchon 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-030,
115000082,939-3,Hwagok-dong,Gangseo-gu,Seoul,South Korea,157-010,
114000181,219,Mokdong-ro,Yangcheon-gu,Seoul,South Korea,158-070,
114000167,179,Mokdong-ro,Yangcheon-gu,Seoul,South Korea,158-070,
114000156,1007-8,Sinjeong 4(sa)-dong,Yangcheon-gu,Seoul,South Korea,158-070,
114000094,330-6,Sinjeong 6(yuk)-dong,Yangcheon-gu,Seoul,South Korea,158-070,
116000063,612-26,Guro-dong,Guro-gu,Seoul,South Korea,152-050,
116000061,4,Guro-dong,Guro-gu,Seoul,South Korea,152-050,
116000058,501-16,Guro 5(o)-dong,Guro-gu,Seoul,South Korea,152-050,
116900269,442-278,Guro 2(i)-dong,Guro-gu,Seoul,South Korea,152-050,
116900222,29,Gurojungang-ro,Guro-gu,Seoul,South Korea,152-050,
116000028,152-18,Guro 3(sam)-dong,Guro-gu,Seoul,South Korea,152-050,
118000179,1051-85,Daerim 2(i)-dong,Yeongdeungpo-gu,Seoul,South Korea,150-070,
118000180,709,Daerim 2(i)-dong,Yeongdeungpo-gu,Seoul,South Korea,150-070,
118000184,760-19,Daerim 1(il)-dong,Yeongdeungpo-gu,Seoul,South Korea,150-070,
118000160,436-23,Singil-dong,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000579,428-11,Singil 5(o)-dong,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000271,68,Sinpung-ro,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000256,1545-1,Singil-dong,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000255,500-1,Singil-dong,Yeongdeungpo-gu,Seoul,South Korea,150-050,
119000050,466-59,Daebang-dong,Dongjak-gu,Seoul,South Korea,156-020,
119000052,56,Sang-doro,Dongjak-gu,Seoul,South Korea,156-020,
119000055,325-14,Sangdo 3(sam)-dong,Dongjak-gu,Seoul,South Korea,156-030,
119000056,186-1,Sangdo-dong,Dongjak-gu,Seoul,South Korea,156-030,
119000100,110,Jangseungbaegi-ro,Dongjak-gu,Seoul,South Korea,156-050,
119000098,232-17,Noryangjin 1(il)-dong,Dongjak-gu,Seoul,South Korea,156-051,
119000024,6,Noryangjin 1(il)-dong,Dongjak-gu,Seoul,South Korea,156-051,
119000013,190-4,Noryangjin 1(il)-dong,Dongjak-gu,Seoul,South Korea,156-051,
119000028,361-4,Bon-dong,Dongjak-gu,Seoul,South Korea,156-051,
119000027,165-21,Noryangjin 1(il)-dong,Dongjak-gu,Seoul,South Korea,156-051,
119000025,67-9,Noryangjin 1(il)-dong,Dongjak-gu,Seoul,South Korea,156-051,
119000097,143,Jangseungbaegi-ro,Dongjak-gu,Seoul,South Korea,156-050,
119000099,309-1,Noryangjin 2(i)-dong,Dongjak-gu,Seoul,South Korea,156-050,
119000058,지하 188,Sang-doro,Dongjak-gu,Seoul,South Korea,156-032,
119000057,188-7,Sangdo 3(sam)-dong,Dongjak-gu,Seoul,South Korea,156-030,
119000054,328-7,Sangdo 3(sam)-dong,Dongjak-gu,Seoul,South Korea,156-030,
119000053,395-21,Daebang-dong,Dongjak-gu,Seoul,South Korea,156-020,
119000051,398-1,Daebang-dong,Dongjak-gu,Seoul,South Korea,156-020,
118000578,4884,Singil-dong,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000576,2362,Singil 6(yuk)-dong,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000597,3859,Singil-dong,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000577,2856-1,Singil-dong,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000161,227,Dorim-ro,Yeongdeungpo-gu,Seoul,South Korea,150-050,
118000187,754-45,Daerim 3(sam)-dong,Yeongdeungpo-gu,Seoul,South Korea,150-070,
118000186,153,Dorim-ro,Yeongdeungpo-gu,Seoul,South Korea,150-070,
118000185,1050-53,Daerim 3(sam)-dong,Yeongdeungpo-gu,Seoul,South Korea,150-070,
116000029,152-17,Guro 4(sa)-dong,Guro-gu,Seoul,South Korea,152-050,
116000201,136-96,Guro 4(sa)-dong,Guro-gu,Seoul,South Korea,152-050,
116000198,442-279,Guro 2(i)-dong,Guro-gu,Seoul,South Korea,152-050,
116000059,582-4,Guro 5(o)-dong,Guro-gu,Seoul,South Korea,152-050,
116000060,604-19,Guro 2(i)-dong,Guro-gu,Seoul,South Korea,152-050,
116000062,612-27,Guro 2(i)-dong,Guro-gu,Seoul,South Korea,152-050,
114000066,330-6,Sinjeong 6(yuk)-dong,Yangcheon-gu,Seoul,South Korea,158-070,
114000157,1007-8,Sinjeong 4(sa)-dong,Yangcheon-gu,Seoul,South Korea,158-070,
114000155,927-12,Mok 1(il)-dong,Yangcheon-gu,Seoul,South Korea,158-050,
114000057,810-1,Mok 1(il)-dong,Yangcheon-gu,Seoul,South Korea,158-050,
114000001,10,Deungchon-ro,Yangcheon-gu,Seoul,South Korea,158-050,
114000011,939-2,Hwagok 4(sa)-dong,Gangseo-gu,Seoul,South Korea,157-010,
114000012,731-8,Mok-dong,Yangcheon-gu,Seoul,South Korea,158-050,
114000013,102,Deungchon-ro,Yangcheon-gu,Seoul,South Korea,158-050,
114000026,710-2,Mok 3(sam)-dong,Yangcheon-gu,Seoul,South Korea,158-050,
114000027,산14-1,Deungchon 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-030,
114000028,613-10,Mok 3(sam)-dong,Yangcheon-gu,Seoul,South Korea,158-050,
115000005,533-21,Deungchon 2(i)-dong,Gangseo-gu,Seoul,South Korea,157-030,
115000588,654-44,Deungchon 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-030,
115000590,657-5,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000592,665-15,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000594,673-4,Deungchon-dong,Gangseo-gu,Seoul,South Korea,157-033,
115000895,517,Gayang 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-201,
115000894,7-3,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000021,산25-4,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000022,48-11,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000024,22-79,Gonghang-dong,Gangseo-gu,Seoul,South Korea,157-240,
115000026,산64-2,Banghwa 1(il)-dong,Gangseo-gu,Seoul,South Korea,157-221,
